Degree0,XCoordinate0,YCoordinate0,ZCoordinate0,Degree1,XCoordinate1,YCoordinate1,ZCoordinate1
42.97,40.50049125,37.69894174,0,42.97,100.5666296,93.61011171,0
43.09,40.290342,37.66105426,0,43.09,100.6571724,94.0884352,0
43.2,40.08666434,37.61505915,0,43.2,100.7635936,94.55085865,0
43.31,39.88288111,37.56801558,0,43.31,100.8686707,95.01409341,0
43.42,39.54905143,37.39704799,0,43.42,101.1139094,95.61194481,0
43.54,39.3405697,37.35620755,0,43.54,101.0563063,95.958965,0
43.65,39.00777105,37.18279796,0,43.65,101.1572578,96.42462965,0
43.76,38.93634962,37.25758104,0,43.76,100.9720435,96.61856155,0
43.87,38.86478482,37.33222693,0,43.87,101.4982384,97.49585091,0
43.99,38.78655093,37.41350202,0,43.99,102.0001725,98.38935318,0
44.1,38.71468721,37.48786018,0,44.1,102.2365284,98.99676217,0
44.21,38.77219686,37.68797444,0,44.21,102.6133308,99.74386034,0
44.32,38.82865019,37.88802701,0,44.32,102.5637712,100.0791662,0
44.44,38.87740789,38.09480046,0,44.44,103.3374667,101.2572696,0
44.55,38.80423667,38.16933171,0,44.55,103.4234672,101.7312789,0
44.66,38.98717705,38.49675344,0,44.66,104.214562,102.9036365,0
44.77,38.91323433,38.57149458,0,44.77,104.8556913,103.9348386,0
44.89,39.08811851,38.9073985,0,44.89,105.4786068,104.990937,0
45,39.2733235,39.24206155,0,45,105.9761123,105.8917543,0
45.11,39.70755536,39.82850797,0,45.11,106.0519767,106.3750201,0
45.22,40.01241721,40.28862291,0,45.22,106.1287629,106.8613697,0
45.34,39.92799208,40.3722939,0,45.34,107.7199079,108.9185695,0
45.45,40.36419386,40.97029641,0,45.45,107.7898095,109.4083648,0
45.56,40.67235204,41.44184415,0,45.56,108.139926,110.1858569,0
45.67,40.97322201,41.90896975,0,45.67,108.3489646,110.8234416,0
45.79,41.26942301,42.38908733,0,45.79,108.3976759,111.3385701,0
45.9,41.70064764,42.99677492,0,45.9,108.4649796,111.8362562,0
46.01,42.00392005,43.47609343,0,46.01,108.9448061,112.7631555,0
46.12,41.92041698,43.55661419,0,46.12,109.0072307,113.2618956,0
46.24,42.21178897,44.04351869,0,46.24,109.0490474,113.7810994,0
46.35,42.25434854,44.25761738,0,46.35,109.2485228,114.4279698,0
46.46,43.15825129,45.3783944,0,46.46,109.0287472,114.6373948,0
46.57,43.19629609,45.5932744,0,46.57,108.9472332,114.9927551,0
46.69,43.35314745,45.95111104,0,46.69,108.7062765,115.2205658,0
46.8,43.39028137,46.16763097,0,46.8,108.484981,115.4289488,0
46.91,43.42638293,46.384077,0,46.91,108.5397807,115.9322331,0
47.02,43.33729715,46.46732195,0,47.02,108.4548205,116.2879411,0
47.14,43.4855635,46.82242091,0,47.14,108.2111536,116.5147183,0
47.25,43.52033048,47.04055875,0,47.25,107.9873757,116.7221488,0
47.36,43.42998481,47.12398278,0,47.36,107.7632002,116.9291496,0
47.47,43.21706724,47.07389686,0,47.47,107.5386279,117.1357198,0
47.59,42.87135243,46.89399898,0,47.59,107.2931883,117.3605772,0
47.7,42.78128918,46.97617796,0,47.7,107.067789,117.5662447,0
47.81,42.56839901,46.92296601,0,47.81,106.8419955,117.7714793,0
47.92,42.11247508,46.59977943,0,47.92,106.6158085,117.9762803,0
48.04,41.89128815,46.55054576,0,48.04,106.3686114,118.199204,0
48.15,41.43879923,46.22581442,0,48.15,106.1416046,118.4030958,0
48.26,41.10790682,46.03411775,0,48.26,105.914207,118.6065517,0
48.37,41.01949683,46.11291445,0,48.37,105.6864193,118.8095708,0
48.49,39.96624758,45.11872177,0,48.49,105.4374799,119.0305472,0
48.6,39.29072095,44.52796029,0,48.6,105.2088795,119.2326507,0
48.71,38.85623532,44.20625495,0,48.71,104.9798918,119.4343153,0
48.82,38.28891717,43.72976281,0,48.82,104.6175202,119.4836438,0
48.94,37.96100845,43.53881606,0,48.94,104.367172,119.7023812,0
49.05,37.2968361,42.94313313,0,49.05,104.2696712,120.0548583,0
49.16,36.86668948,42.61275873,0,49.16,103.7747512,119.9491601,0
49.27,36.44439288,42.28836989,0,49.27,103.4122542,119.9947458,0
49.39,35.8940105,41.82646703,0,49.39,103.0295405,120.0579601,0
49.5,35.47510851,41.49919689,0,49.5,102.7989731,120.2554412,0
49.61,35.05234212,41.16430467,0,49.61,102.5680271,120.4524795,0
49.72,34.51767542,40.69434953,0,49.72,102.2061217,120.4951258,0
49.84,34.09723972,40.36968636,0,49.84,101.8232356,120.5543944,0
49.95,33.68608238,40.03849631,0,49.95,101.5917178,120.7495598,0
50.06,33.49955262,39.97224004,0,50.06,101.1010215,120.6354707,0
50.17,33.3130424,39.90498556,0,50.17,100.8693494,120.8292501,0
50.29,33.00940418,39.70993875,0,50.29,100.4871634,120.8849177,0
50.4,32.82489796,39.64247815,0,50.4,100.2550139,121.0775187,0
50.51,32.63834792,39.57151642,0,50.51,100.0224951,121.2696739,0
50.62,32.3450559,39.36958249,0,50.62,99.53419566,121.150501,0
50.74,32.26257143,39.43720517,0,50.74,99.28036938,121.3585937,0
50.85,32.18683646,39.49904081,0,50.85,99.04731308,121.5488781,0
50.96,32.11098298,39.56073102,0,50.96,98.68686573,121.5822185,0
51.07,32.03501126,39.62227556,0,51.07,98.45338141,121.7713637,0
51.19,31.9519985,39.68924865,0,51.19,98.19825783,121.9771925,0
51.3,31.87578046,39.75048788,0,51.3,97.96401651,122.1653994,0
51.41,31.79944506,39.81158074,0,51.41,97.47867147,122.0392366,0
51.52,31.72299256,39.87252701,0,51.52,97.11900074,122.0685587,0
51.64,31.63945662,39.93884639,0,51.64,96.86325796,122.2715936,0
51.75,31.56276021,39.99948543,0,51.75,96.62845417,122.4572382,0
51.86,31.48594758,40.05997718,0,51.86,96.39329458,122.6424319,0
51.97,31.51470073,40.25531399,0,51.97,96.15778005,122.827174,0
52.09,31.43036395,40.32119652,0,52.09,95.90045134,123.028195,0
52.2,31.35293423,40.38143362,0,52.2,95.66419749,123.2119907,0
52.31,31.37991775,40.57668578,0,52.31,95.42759139,123.3953327,0
52.42,31.30199787,40.63682561,0,52.42,95.19063391,123.5782204,0
52.54,31.32050322,40.83739395,0,52.54,94.80973848,123.6181492,0
52.65,31.34708239,41.03486841,0,52.65,94.4505066,123.6403459,0
52.76,31.26828337,41.0949444,0,52.76,94.09138208,123.6614133,0
52.87,31.18936922,41.15486906,0,52.87,93.85391649,123.8417365,0
52.99,31.41939752,41.63918179,0,52.99,93.594469,124.0379325,0
53.1,31.33943876,41.69939542,0,53.1,93.35628183,124.2173014,0
53.21,31.4768834,42.05003937,0,53.21,93.1177509,124.396213,0
53.32,31.60407237,42.38925897,0,53.32,92.8788771,124.5746665,0
53.44,31.6212433,42.59808649,0,53.44,92.61789749,124.7688198,0
53.55,31.97717803,43.25074279,0,53.55,92.25931037,124.785361,0
53.66,32.22769334,43.76500637,0,53.66,92.01969142,124.9621665,0
53.77,32.37495816,44.14214257,0,53.77,91.66120008,124.9768955,0
53.89,32.39987268,44.37057865,0,53.89,91.39938114,125.1684989,0
54,32.76473786,45.05151074,0,54,91.15902857,125.3436536,0
54.11,33.37975945,46.08280582,0,54.11,90.80061519,125.35582,0
54.22,33.6212283,46.6041451,0,54.22,90.55990428,125.5298254,0
54.34,33.5235967,46.67442338,0,54.34,90.29693029,125.7191223,0
54.45,34.00699307,47.53971416,0,54.45,90.05552316,125.8921605,0
54.56,34.27367293,48.1073315,0,54.56,89.69781316,125.9019552,0
54.67,34.42534789,48.51696015,0,54.67,89.45605631,126.0738434,0
54.79,34.69749981,49.11805683,0,54.79,89.19194592,126.2608284,0
54.9,34.60318389,49.18454701,0,54.9,88.83434869,126.2680686,0
55.01,35.28251184,50.35518204,0,55.01,88.5918909,126.4382993,0
55.12,39.09486539,56.02462108,0,55.12,88.23443458,126.4437341,0
55.24,39.36186002,56.65960326,0,55.24,87.96955257,126.628161,0
55.35,39.64490358,57.3013812,0,55.35,87.72640539,126.7967315,0
55.46,40.0579856,58.13654435,0,55.46,87.48293519,126.9648352,0
55.57,39.94635435,58.2133041,0,55.57,87.23914286,127.1324714,0
55.69,40.61551437,59.45485676,0,55.69,86.86025203,127.1500293,0
55.8,40.90749343,60.12966806,0,55.8,86.61610549,127.3164703,0
55.91,41.06619809,60.61271078,0,55.91,86.14733166,127.1513688,0
56.02,40.9498135,60.69140061,0,56.02,85.90318386,127.3164417,0
56.14,40.82267654,60.77698918,0,56.14,85.63648008,127.4959867,0
56.25,41.54035167,62.1025967,0,56.25,85.39167194,127.6600787,0
56.36,41.704572,62.60773654,0,56.36,85.14654937,127.8237007,0
56.47,44.30776267,66.79312964,0,56.47,84.90111328,127.986852,0
56.59,44.16784541,66.88573414,0,56.59,84.63300831,128.1642978,0
56.7,44.03941788,66.97036414,0,56.7,84.27743947,128.1599776,0
56.81,44.31394576,67.6703348,0,56.81,84.03135971,128.3214606,0
56.92,44.31942499,67.96289602,0,56.92,83.67598856,128.3153496,0
57.04,44.84915872,69.09090361,0,57.04,83.29842507,128.3226625,0
57.15,44.71649846,69.17683691,0,57.15,83.05203493,128.4822666,0
57.26,44.8544492,69.68317626,0,57.26,82.80533899,128.6413976,0
57.37,44.72065243,69.76911862,0,57.37,82.55833814,128.8000549,0
57.49,44.71005778,70.07503645,0,57.49,82.288536,128.9725947,0
57.6,44.71131813,70.37446055,0,57.6,82.04090058,129.1302597,0
57.71,44.57619513,70.46012698,0,57.71,88.8311965,140.4125536,0
57.82,44.44090799,70.54553398,0,57.82,88.4639672,140.4277745,0
57.94,44.42832528,70.85400892,0,57.94,88.07239875,140.4572981,0
58.05,44.4277019,71.15602086,0,58.05,87.70549286,140.4703285,0
58.16,44.42671811,71.45931279,0,58.16,87.33875407,140.4822956,0
58.27,44.28951392,71.54443111,0,58.27,87.06902352,140.6496302,0
58.39,44.13965065,71.636987,0,58.39,86.77440641,140.8315864,0
58.5,44.00210605,71.72155415,0,58.5,86.50400665,140.9978375,0
58.61,43.99894284,72.02610426,0,58.61,86.23328837,141.1635693,0
58.72,43.99538653,72.33191525,0,58.72,85.96225257,141.3287814,0
58.84,43.84387544,72.42385371,0,58.84,85.47659937,141.1951993,0
58.95,43.70482148,72.50785185,0,58.95,85.11083914,141.2019065,0
59.06,51.009607,84.99521551,0,59.06,84.83973184,141.3649647,0
59.17,50.96142146,85.28540432,0,59.17,84.56831215,141.5275023,0
59.29,50.78277915,85.39189662,0,59.29,84.17802649,141.5464347,0
59.4,50.8524771,85.88379109,0,59.4,83.9062598,141.7077023,0
59.51,50.68758213,85.98121317,0,59.51,83.63418415,141.8684481,0
59.62,57.21563013,97.48181883,0,59.62,83.36180056,142.0286715,0
59.74,57.11212699,97.77374367,0,59.74,83.06430477,142.2028643,0
59.85,56.92440501,97.88315542,0,59.85,82.79128052,142.3619935,0
59.96,56.94113412,98.34568578,0,59.96,82.51795141,142.5205986,0
60.07,56.95483664,98.806106,0,60.07,82.24431847,142.6786789,0
60.19,56.85067979,99.10432318,0,60.19,81.94546445,142.8505309,0
60.3,56.75978938,99.38725426,0,60.3,81.48981654,142.6899078,0
60.41,56.67144126,99.67621454,0,60.41,81.12532298,142.6867734,0
60.52,56.57914954,99.95982445,0,60.52,80.85137372,142.8421811,0
60.64,56.46902821,100.2542544,0,60.64,80.46218207,142.851335,0
60.75,56.48020795,100.7256312,0,60.75,80.18791826,143.0054699,0
60.86,56.48765469,101.1936009,0,60.86,79.91335919,143.1590783,0
60.97,56.29337153,101.3018081,0,60.97,79.63850587,143.3121595,0
61.09,56.17957589,101.5973519,0,61.09,79.33833148,143.4785553,0
61.2,55.98451855,101.7049672,0,61.2,79.06286618,143.6305325,0
61.31,55.99171008,102.1816768,0,61.31,78.78710975,143.7819808,0
61.42,55.9910903,102.6474442,0,61.42,78.51106322,143.9328997,0
61.54,55.87697466,102.9502972,0,61.54,78.20959189,144.0969341,0
61.65,55.8751124,103.41972,0,61.65,77.93294206,144.2467442,0
61.76,55.6765587,103.5267476,0,61.76,77.56953038,144.235229,0
61.87,55.4778,103.6333941,0,61.87,77.29261636,144.3838107,0
61.99,55.4576863,104.1190586,0,61.99,76.99020378,144.5452934,0
62.1,56.20268428,106.0075073,0,62.1,76.62708071,144.5312786,0
62.21,56.19073448,106.4781732,0,62.21,76.2641998,144.5162223,0
62.32,61.48370389,117.0516445,0,62.32,75.98674899,144.6622986,0
62.44,61.23854125,117.1800939,0,62.44,75.59891075,144.658695,0
62.55,61.01357306,117.297388,0,62.55,75.32118777,144.8034945,0
62.66,60.78838021,117.4142503,0,62.66,75.04318746,144.9477608,0
62.77,60.73536256,117.865244,0,62.77,74.76491082,145.0914934,0
62.89,62.71734474,122.3398327,0,62.89,74.46102237,145.2476832,0
63,62.48247287,122.459955,0,63,74.18217129,145.3902982,0
63.11,62.16525561,122.4179221,0,63.11,73.90304706,145.5323777,0
63.22,61.93023491,122.5369849,0,63.22,73.62365071,145.6739214,0
63.34,61.75505452,122.8283894,0,63.34,73.31854554,145.827721,0
63.45,61.51924694,122.9466643,0,63.45,73.03858354,145.9681426,0
63.56,61.28321284,123.0644864,0,63.56,72.67705895,145.9447787,0
63.67,60.88470355,122.8544649,0,63.67,72.39687351,146.0839691,0
63.79,60.54698958,122.8185466,0,63.79,72.01018437,146.0714438,0
63.9,60.31120311,122.9345033,0,63.9,71.72975709,146.2093543,0
64.01,60.07519457,123.0500074,0,64.01,71.4490657,146.3467265,0
64.12,59.83896482,123.1650584,0,64.12,71.0882374,146.3191574,0
64.24,59.58100838,123.2900514,0,64.24,70.70216815,146.3028939,0
64.35,59.34431892,123.4041537,0,64.35,70.42129915,146.438294,0
64.46,59.10741095,123.5178016,0,64.46,70.14017086,146.573155,0
64.57,58.79200261,123.4665964,0,64.57,69.8587843,146.7074763,0
64.69,58.53341724,123.5893971,0,64.69,69.55152381,146.8533924,0
64.8,58.2961553,123.7014886,0,64.8,69.26960059,146.9865836,0
64.91,57.98075121,123.6469402,0,64.91,68.98742232,147.1192336,0
65.02,57.74337987,123.7579711,0,65.02,68.70499002,147.2513419,0
65.14,57.48521425,123.88079,0,65.14,68.39659356,147.3948416,0
65.25,57.24739509,123.9908696,0,65.25,68.11363349,147.5258156,0
65.36,56.85683861,123.7684662,0,65.36,67.83042261,147.6562464,0
65.47,56.54415728,123.7130751,0,65.47,67.54696198,147.7861335,0
65.59,56.28506088,123.8311697,0,65.59,67.08660841,147.5953488,0
65.7,55.89769731,123.6080395,0,65.7,66.80326599,147.7238087,0
65.81,55.3627085,123.0533916,0,65.81,66.44476863,147.6852263,0
65.92,54.75813743,122.3364747,0,65.92,66.0865814,147.6456245,0
66.04,54.35458622,122.1198003,0,66.04,65.77736532,147.7836421,0
66.15,53.89630445,121.718343,0,66.15,65.41957672,147.7422722,0
66.26,53.36808426,121.1528549,0,66.26,65.13595544,147.867533,0
66.37,52.34669463,119.4549715,0,66.37,64.85209433,147.9922493,0
66.49,51.59667996,118.4171269,0,66.49,64.54215536,148.127682,0
66.6,50.57373743,116.68032,0,66.6,64.25779614,148.2512585,0
66.71,49.8430889,115.6020465,0,66.71,63.97320032,148.374289,0
66.82,48.3262904,112.6783164,0,66.82,63.68836894,148.4967732,0
66.94,47.58241748,111.5881425,0,66.94,63.37737638,148.6297688,0
67.05,46.5172291,109.672911,0,67.05,63.09205586,148.7511092,0
67.16,45.96528035,108.9527099,0,67.16,62.80650303,148.8719019,0
67.27,45.28276202,107.9126412,0,67.27,62.52071894,148.9921464,0
67.39,44.21212909,105.9824874,0,67.39,62.20869195,149.1226966,0
67.5,43.73080792,105.3974214,0,67.5,61.92242771,149.2417936,0
67.61,42.79323145,103.6994343,0,67.61,61.63593547,149.360341,0
67.72,42.59416509,103.7813588,0,67.72,61.34921627,149.4783384,0
67.84,41.71503327,102.2481752,0,67.84,61.03617409,149.6064352,0
67.95,40.91141037,100.8311617,0,67.95,60.74898377,149.7232813,0
68.06,40.32334226,99.93178374,0,68.06,60.46156976,149.8395762,0
68.17,39.87610999,99.37251055,0,68.17,60.17393313,149.9553193,0
68.29,39.53746448,99.12848011,0,68.29,59.85989504,150.0809547,0
68.4,39.15526272,98.72030558,0,68.4,59.57179634,150.1955428,0
68.51,38.84003137,98.4764877,0,68.51,59.28347828,150.3095779,0
68.62,38.52316711,98.22490653,0,68.62,58.99494194,150.4230595,0
68.74,38.12797095,97.81917585,0,68.74,58.6799273,150.5462259,0
68.85,37.94019674,97.89215906,0,68.85,58.32510878,150.4886984,0
68.96,37.69029522,97.8039279,0,68.96,58.03623048,150.6003407,0
69.07,37.44077064,97.71483354,0,69.07,57.68188799,150.5411344,0
69.19,37.23613904,97.7929954,0,69.19,57.43152294,150.8319822,0
69.3,37.04841671,97.86426733,0,69.3,57.14198757,150.9419091,0
69.41,36.86055796,97.9351789,0,69.41,56.78800246,150.8806022,0
69.52,36.67256348,98.00572987,0,69.52,56.49837498,150.9892942,0
69.64,36.40760697,97.92166676,0,69.64,56.24573451,151.2781677,0
69.75,36.16013231,97.830354,0,69.75,55.82882175,151.0435125,0
69.86,35.97234027,97.89956113,0,69.86,55.53888343,151.1503636,0
69.97,35.78441578,97.96840777,0,69.97,55.18602969,151.0849721,0
70.09,35.57925699,98.04310177,0,70.09,54.8696378,151.2001637,0
70.2,35.33272046,97.94947098,0,70.2,54.64142221,151.4771104,0
70.31,34.97112885,97.53300371,0,70.31,54.35065405,151.5816823,0
70.42,34.8413727,97.76116517,0,70.42,54.05968576,151.685696,0
70.54,34.69368121,97.99497513,0,70.54,53.619968,151.4537301,0
70.65,34.50557599,98.06136799,0,70.65,53.32924658,151.556342,0
70.76,34.3173437,98.12739978,0,70.76,53.0383288,151.6583958,0
70.87,34.12898506,98.19307025,0,70.87,52.74721572,151.7598912,0
70.99,33.92335961,98.2642984,0,70.99,52.42941634,151.8699761,0
71.1,33.734739,98.3292126,0,71.1,52.13789839,151.9703026,0
71.21,33.54599417,98.39376475,0,71.21,51.84618845,152.0700696,0
71.32,33.35712583,98.4579546,0,71.32,51.55428761,152.1692767,0
71.44,33.20586394,98.69078275,0,71.44,51.23563387,152.2768635,0
71.55,33.01642628,98.75431938,0,71.55,50.94333734,152.3748986,0
71.66,32.82686704,98.81749238,0,71.66,50.65085323,152.4723726,0
71.77,32.63718694,98.88030152,0,71.77,50.35818261,152.5692852,0
71.89,32.48367104,99.11177755,0,71.89,50.03869414,152.6743673,0
72,32.34657056,99.33713324,0,72,49.74563705,152.7701048,0
72.11,32.15589421,99.39901979,0,72.11,49.45239679,152.8652799,0
72.22,31.96509945,99.46054034,0,72.22,49.15897443,152.959892,0
72.34,31.7568255,99.52723598,0,72.34,48.83867092,153.0624629,0
72.45,31.56578544,99.58799052,0,72.45,48.54487133,153.1558971,0
72.56,31.37462916,99.64837837,0,72.56,48.25089298,153.2487672,0
72.67,31.28652011,100.038261,0,72.67,47.95673697,153.3410731,0
72.79,31.07703829,100.1035349,0,72.79,47.63563815,153.4411265,0
72.9,30.88489363,100.1629839,0,72.9,47.34111416,153.5322515,0
73.01,30.69263525,100.2220641,0,73.01,47.04641585,153.6228111,0
73.12,30.55042481,100.4456978,0,73.12,46.75154431,153.7128051,0
73.24,30.39028364,100.6757038,0,73.24,46.42966997,153.8103348,0
73.35,30.24683287,100.8999295,0,73.35,46.13443973,153.8991449,0
73.46,30.05316155,100.957784,0,73.46,45.83903962,153.9873884,0
73.57,29.85937957,101.0152668,0,73.57,45.54347072,154.0750648,0
73.69,29.64785568,101.077551,0,73.69,45.2208407,154.1700649,0
73.8,29.50225013,101.3004635,0,73.8,44.9249224,154.2565547,0
73.91,29.3078116,101.3568885,0,73.91,44.62883868,154.3424766,0
74.02,29.16138934,101.5805758,0,74.02,44.33259064,154.4278302,0
74.14,28.9486836,101.6413977,0,74.14,44.00922482,154.5202947,0
74.25,27.27316733,96.46073991,0,74.25,43.7126367,154.6044589,0
74.36,27.08801979,96.51289646,0,74.36,43.41588762,154.688054,0
74.47,26.90277251,96.56469765,0,74.47,43.11897869,154.7710794,0
74.59,26.70057161,96.6208025,0,74.59,42.79489699,154.8610026,0
74.7,26.56410883,96.85047645,0,74.7,42.49765732,154.9428361,0
74.81,26.37821473,96.90127169,0,74.81,42.20026118,155.0240991,0
74.92,26.19222351,96.95171012,0,74.92,41.90270965,155.1047912,0
75.04,25.98921402,97.00632671,0,75.04,41.57793205,155.1921677,0
75.15,25.85094715,97.2362854,0,75.15,41.28005915,155.2716653,0
75.26,25.66431404,97.28571145,0,75.26,41.02871048,155.5275268,0
75.38,25.46060653,97.33922222,0,75.38,40.70304987,155.6130727,0
75.49,25.27377662,97.38789905,0,75.49,40.35840498,155.5137694,0
75.6,25.17920175,97.79489318,0,75.6,40.05991722,155.5909264,0
75.71,24.99149797,97.8430292,0,75.71,39.76128195,155.6675104,0
75.83,24.78662529,97.89513032,0,75.83,39.43533108,155.7504029,0
75.94,24.59872989,97.94251284,0,75.94,39.13639094,155.8257881,0
76.05,24.50153639,98.35399355,0,76.05,38.88154019,156.0781615,0
76.16,24.31276101,98.40082817,0,76.16,38.58197214,156.1524835,0
76.28,24.10672215,98.45150725,0,76.28,38.25500865,156.2329062,0
76.39,23.91776039,98.49758409,0,76.39,37.95514481,156.3060256,0
76.5,23.72871055,98.54329825,0,76.5,37.65514122,156.3785695,0
76.61,23.58363801,98.77320159,0,76.61,37.35499898,156.4505376,0
76.73,23.37682125,98.82235355,0,76.73,37.02741425,156.5283912,0
76.84,23.23076631,99.05300684,0,76.84,36.72698567,156.5991545,0
76.95,23.04065195,99.0974017,0,76.95,36.42642186,156.6693412,0
77.06,22.85045274,99.14143168,0,77.06,36.20778067,157.0949711,0
77.18,22.64286676,99.18904804,0,77.18,35.87884944,157.1704218,0
77.29,22.49493011,99.41987454,0,77.29,35.57719099,157.2389799,0
77.4,22.30411312,99.46285674,0,77.4,35.27540154,157.3069591,0
77.51,22.15520704,99.69443382,0,77.51,34.97348221,157.374359,0
77.63,21.94646497,99.74059358,0,77.63,34.64396883,157.4472253,0
77.74,21.75503357,99.78252276,0,77.74,34.3417815,157.5134133,0
77.85,21.60466022,100.0145256,0,77.85,34.03946772,157.5790214,0
77.96,21.4127038,100.0557983,0,77.96,33.73702861,157.6440492,0
78.08,21.2032069,100.100403,0,78.08,33.40695339,157.7143265,0
78.19,21.01108643,100.1409053,0,78.19,33.1042558,157.7781404,0
78.3,20.8188886,100.1810388,0,78.3,32.80143632,157.8413732,0
78.41,20.66614302,100.412867,0,78.41,32.49849606,157.9040249,0
78.53,20.4559003,100.4559081,0,78.53,32.16787933,157.9717091,0
78.64,20.30210376,100.68842,0,78.64,31.86469014,158.0331448,0
78.75,20.10885661,100.7271921,0,78.75,31.56138361,158.0939986,0
78.86,19.91553542,100.7655932,0,78.86,31.29332029,158.3331765,0
78.98,19.74265076,101.0019525,0,78.98,30.96180785,158.3983369,0
79.09,19.54880301,101.0396505,0,79.09,30.65780223,158.4574575,0
79.2,19.35488327,101.0769764,0,79.2,30.35368371,158.5159946,0
79.31,19.23552467,101.5077727,0,79.31,30.04945344,158.5739481,0
79.43,19.57576338,104.498594,0,79.43,29.71743971,158.6365041,0
79.54,19.4113124,104.7307705,0,79.54,29.41297936,158.6932365,0
79.65,19.24625768,104.9638743,0,79.65,29.10841071,158.7493845,0
79.76,19.04480836,105.0006124,0,79.76,28.80373487,158.804948,0
79.88,18.86033568,105.2376093,0,79.88,28.47124032,158.8648959,0
79.99,18.6583618,105.2736064,0,79.99,28.166344,158.9192365,0
80.1,19.3104737,110.1829037,0,80.1,27.86134398,158.972992,0
80.21,19.09900953,110.2197555,0,80.21,27.58751909,159.2066648,0
